participant	session	routine	component	trial_index	trial_name	identifier	sample_index	time	white_force	blue_force
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	188	0.9812137999688275	13	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	189	0.9812278000172228	96	3
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	190	0.9911845999886282	26	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	191	0.991205699974671	13	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	192	1.0012402000138536	74	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	193	1.001255700015463	52	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	194	1.0111178000224754	31	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	195	1.0111305000027642	17	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	196	1.02122120000422	73	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	197	1.0212414999841712	74	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	198	1.0312913000234403	20	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	199	1.0313127000117674	55	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	200	1.041320700023789	14	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	201	1.0413883000146598	92	3
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	202	1.051343499973882	14	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	203	1.05135700001847	15	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	204	1.0612996999989264	21	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	205	1.0613337999675423	17	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	206	1.0714844000176527	48	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	207	1.0715443000080995	17	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	208	1.0812675000051968	65	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	209	1.0812876999843866	43	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	210	1.0915266000083648	75	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	211	1.0915833999752067	54	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	212	1.1013989999773912	75	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	213	1.1014393999939784	36	1
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	214	1.1113148999866098	62	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	215	1.1113363999756984	16	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	216	1.1212047999724746	55	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	217	1.121224100003019	31	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	218	1.131408300017938	64	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	219	1.1314609000110067	17	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	220	1.1413205999997444	58	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	221	1.1413728999905288	14	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	222	1.1517556000035256	65	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	223	1.1517800000146963	82	1
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	224	1.1612928999820724	64	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	225	1.161324799992144	85	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	226	1.171260099974461	14	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	227	1.1713010999956168	75	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	228	1.1814226999995299	79	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	229	1.1814334000227973	73	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	230	1.1914017999661155	19	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	231	1.191452400002163	60	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	232	1.2013030999805778	24	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	233	1.2013265999848954	72	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	234	1.2113553999806754	39	6
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	235	1.21137540001655	74	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	236	1.221233399992343	13	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	237	1.221256099990569	68	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	238	1.231338199984748	15	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	239	1.2313634000020102	20	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	240	1.2412808000226505	50	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	241	1.241295200015884	79	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	242	1.2515082000172697	64	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	243	1.2515572999836877	67	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	244	1.2636963999830186	45	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	245	1.263724899967201	77	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	246	1.2713543999707326	18	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	247	1.2713854999747127	64	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	248	1.2817028000135906	42	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	249	1.2817348999669775	74	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	250	1.2917299999971874	37	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	251	1.2917522999923676	58	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	252	1.3024491000105627	38	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	253	1.3024729000171646	14	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	254	1.3116151000140235	17	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	255	1.3116350999916904	32	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	256	1.321642700000666	93	3
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	257	1.3216585000045598	51	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	258	1.331673700013198	27	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	259	1.3316907999687828	75	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	260	1.3417214999790303	14	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	261	1.3417367999791168	42	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	262	1.3521049999981187	77	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	263	1.3521211000042967	51	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	264	1.3616086000110954	65	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	265	1.361624400014989	45	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	266	1.3715134999947622	25	6
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	267	1.3715293999994174	69	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	268	1.3819484999985434	72	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	269	1.3819575000088662	79	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	270	1.3916596000199206	77	0
