participant	session	routine	component	trial_index	trial_name	identifier	sample_index	time	white_force	blue_force
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	0	0.02679790003458038	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	1	0.026819500024430454	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	2	0.03481610002927482	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	3	0.03485320002073422	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	4	0.044709699985105544	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	5	0.04473399999551475	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	6	0.05471729999408126	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	7	0.05473680002614856	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	8	0.06546230003004894	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	9	0.06548440002370626	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	10	0.07467459997860715	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	11	0.07469370000762865	3	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	12	0.0847766000078991	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	13	0.08479029999580234	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	14	0.09475869999732822	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	15	0.09477550000883639	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	16	0.10466459998860955	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	17	0.10468099999707192	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	18	0.11498509999364614	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	19	0.11500099999830127	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	20	0.126650599995628	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	21	0.12670339999021962	4	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	22	0.1356108000036329	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	23	0.13563540001632646	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	24	0.14552479999838397	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	25	0.14556350000202656	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	26	0.1553630999987945	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	27	0.15537920000497252	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	28	0.1653121000272222	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	29	0.1653284000349231	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	30	0.17535819998010993	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	31	0.17538089997833595	3	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	32	0.1853539000148885	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	33	0.18537150003248826	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	34	0.19534600002225488	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	35	0.19537259999196976	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	36	0.20533070003148168	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	37	0.20535270002437755	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	38	0.21612100000493228	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	39	0.2161387000232935	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	40	0.22657230001641437	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	41	0.22658550000051036	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	42	0.23546220001298934	16	9
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	43	0.235491200000979	0	0
