participant	session	routine	component	trial_index	trial_name	identifier	sample_index	time	white_force	blue_force
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	59	0.3167078000260517	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	60	0.3268382000387646	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	61	0.3268662000191398	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	62	0.33659439999610186	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	63	0.33661230001598597	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	64	0.34699089999776334	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	65	0.34700320003321394	5	4
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	66	0.35678870003903285	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	67	0.35680290003074333	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	68	0.36677540000528097	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	69	0.3668072000145912	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	70	0.3766639000386931	6	2
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	71	0.3766823000041768	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	72	0.38799880002625287	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	73	0.388030800037086	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	74	0.3969082999974489	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	75	0.39693839999381453	7	3
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	76	0.40677910001249984	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	77	0.40681180002866313	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	78	0.41696300002513453	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	79	0.4169893999933265	0	19
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	80	0.42683380004018545	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	81	0.42688069998985156	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	82	0.4367169000324793	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	83	0.4367406000383198	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	84	0.447195400018245	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	85	0.44722540001384914	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	86	0.45927839999785647	2	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	87	0.45930490002501756	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	88	0.46681399998487905	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	89	0.46684380003716797	3	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	90	0.4767567000235431	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	91	0.47678430000087246	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	92	0.4867892999900505	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	93	0.4868226000107825	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	94	0.4968617000267841	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	95	0.4968878999934532	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	96	0.5067898000124842	1	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	97	0.5068102999939583	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	98	0.5168099000002258	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	99	0.5168385999859311	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	100	0.5268027000129223	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	101	0.5268257000134327	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	102	0.5368036000290886	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	103	0.5368228000006638	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	104	0.5468318000202999	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	105	0.5468580999877304	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	106	0.5568166000302881	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	107	0.5568391000269912	13	5
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	108	0.5668008000357077	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	109	0.5668194000027142	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	110	0.5779792999965139	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	111	0.5780006000422873	1	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	112	0.5868125000270084	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	113	0.5868316999985836	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	114	0.5967922999989241	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	115	0.5968091000104323	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	116	0.6070456000161357	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	117	0.6070699000265449	13	7
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	118	0.6168004000210203	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	119	0.6168291000067256	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	120	0.6268757000216283	8	2
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	121	0.6269326999899931	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	122	0.6385344000300393	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	123	0.6385781000135466	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	124	0.6468244999996386	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	125	0.6468490000115708	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	126	0.6568664000369608	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	127	0.6568976000417024	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	128	0.666915700014215	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	129	0.6669311000150628	6	1
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	130	0.6779480000259355	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	131	0.6779638000298291	4	1
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	132	0.6869405999896117	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	133	0.6869584000087343	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	134	0.6971329000080004	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	135	0.6971769999945536	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	136	0.7068455000407994	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	137	0.706875600037165	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	138	0.7167905000387691	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	139	0.716808500001207	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	140	0.7292622000095434	7	3
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	141	0.7293178000254557	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	142	0.7368304000119679	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	143	0.736848300031852	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	144	0.7471912000328302	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	145	0.7472515000263229	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	146	0.7571762999868952	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	147	0.7572056000353768	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	148	0.7668734000180848	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	149	0.7669025000068359	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	150	0.7782515999861062	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	151	0.7782774000079371	3	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	152	0.7871909000095911	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	153	0.7872338999877684	5	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	154	0.797011399990879	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	155	0.7970352999982424	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	156	0.8071736000129022	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	157	0.8072057000244968	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	158	0.8170733000151813	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	159	0.8171058000298217	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	160	0.8268786999979056	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	161	0.8268974000238813	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	162	0.8369409000151791	11	3
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	163	0.8369660000316799	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	164	0.8470278999884613	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	165	0.8470644000335597	3	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	166	0.856998700008262	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	167	0.8570247000316158	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	168	0.8669312000274658	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	169	0.866964699991513	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	170	0.8782617000397295	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	171	0.8782906000269577	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	172	0.887228200037498	10	3
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	173	0.8872583000338636	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	174	0.8971199000370689	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	175	0.8971474000136368	2	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	176	0.9068821000400931	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	177	0.9069054000428878	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	178	0.9184791999869049	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	179	0.9185049000079744	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	180	0.9273072000360116	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	181	0.9273253999999724	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	182	0.936921100015752	11	6
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	183	0.9369434000109322	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	184	0.9471073999884538	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	185	0.9471354000270367	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	186	0.9571575000300072	1	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	187	0.9571854000096209	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	188	0.9670244000153616	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	189	0.9670464000082575	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	190	0.9786715999944136	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	191	0.9786985000246204	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	192	0.9869939000345767	11	5
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	193	0.9870137000107206	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	194	0.9971687000361271	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	195	0.9971947000012733	6	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	196	1.0072405000100844	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	197	1.007266000029631	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	198	1.017062500002794	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	199	1.017083399987314	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	200	1.027465699997265	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	201	1.0274869999848306	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	202	1.0369953000335954	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	203	1.0370169000234455	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	204	1.0471099000424147	4	1
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	205	1.0471325000398792	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	206	1.0574445000384003	5	3
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	207	1.0574626000015996	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	208	1.0670487000024877	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	209	1.0670717000029981	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	210	1.0771940000122413	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	211	1.0772149999975227	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	212	1.0873978000017814	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	213	1.0874159000231884	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	214	1.0970252000261098	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	215	1.0970435999915935	13	20
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	216	1.1071818000054918	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	217	1.1071994000230916	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	218	1.1175209000357427	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	219	1.1175397000042722	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	220	1.126866600010544	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	221	1.1268862999859266	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	222	1.1385163000086322	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	223	1.138537599996198	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	224	1.1472785000223666	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	225	1.1473095000255853	5	7
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	226	1.157011900038924	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	227	1.1570336000295356	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	228	1.1670520000043325	3	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	229	1.167073699994944	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	230	1.1772190000046976	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	231	1.1772492000018246	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	232	1.1869473000406288	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	233	1.1869728000019677	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	234	1.1973044000333175	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	235	1.197316600009799	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	236	1.2072332000243478	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	237	1.2072540000081062	10	3
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	238	1.2170148000004701	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	239	1.2170291999937035	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	240	1.228699300030712	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	241	1.2287241999874823	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	242	1.2370831000152975	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	243	1.2371056000120007	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	244	1.24705870001344	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	245	1.247078699991107	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	246	1.2575524999992922	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	247	1.2575736999860965	10	3
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	248	1.2671038000262342	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	249	1.2671333000180312	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	250	1.2771346000372432	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	251	1.277150400041137	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	252	1.2873193999985233	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	253	1.2873428000020795	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	254	1.297088299994357	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	255	1.2971160000306554	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	256	1.3089889000402763	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	257	1.3090072000049986	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	258	1.3173715000157245	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	259	1.3174012000090443	6	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	260	1.3272317000082694	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	261	1.327252299990505	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	262	1.3385761000099592	7	2
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	263	1.338602300034836	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	264	1.3484672000049613	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	265	1.3484897000016645	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	266	1.3574771000421606	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	267	1.3575334000051953	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	268	1.3671803000033833	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	269	1.3672032000031322	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	270	1.3771428000181913	15	10
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	271	1.3771646000095643	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	272	1.3874709000228904	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	273	1.3874898999929428	9	1
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	274	1.3972402000217699	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	275	1.3972673999960534	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	276	1.4071828000014648	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	277	1.4072073000133969	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	278	1.4172515000100248	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	279	1.4172825000132434	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	280	1.428360900026746	29	16
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	281	1.4283914000261575	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	282	1.4374136000405997	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	283	1.4374325000098906	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	284	1.4474740999867208	7	2
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	285	1.4474921000073664	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	286	1.4571469000075012	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	287	1.4571653000311926	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	288	1.468571300036274	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	289	1.4685951999854296	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	290	1.4775582000147551	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	291	1.4775739000178874	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	292	1.4872376000275835	12	6
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	293	1.4872662000125274	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	294	1.497154499986209	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	295	1.4972027000039816	7	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	296	1.507361399999354	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	297	1.5073820000397973	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	298	1.5172393000102602	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	299	1.5172599999932572	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	300	1.5285462000174448	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	301	1.5285680000088178	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	302	1.5378388999961317	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	303	1.5378685999894515	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	304	1.54743590002181	3	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	305	1.5474820000235923	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	306	1.5589949000277556	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	307	1.5590288999956101	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	308	1.567468099994585	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	309	1.567513499991037	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	310	1.577736700011883	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	311	1.5777703000348993	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	312	1.5877671000198461	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	313	1.587793499988038	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	314	1.5982833000016399	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	315	1.5983071000082418	13	8
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	316	1.6074466000427492	0	0
