participant	session	routine	component	trial_index	trial_name	identifier	sample_index	time	white_force	blue_force
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	0	0.021104999992530793	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	1	0.02112470002612099	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	2	0.0294634000165388	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	3	0.02947950002271682	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	4	0.03956599999219179	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	5	0.03960200003348291	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	6	0.049735200009308755	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	7	0.04979050002293661	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	8	0.05997940001543611	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	9	0.06000180001137778	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	10	0.06945519999135286	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	11	0.06947290000971407	6	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	12	0.0795273000258021	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	13	0.07954599999357015	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	14	0.08952069998485968	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	15	0.08953950001159683	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	16	0.09953320003114641	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	17	0.09955420001642779	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	18	0.10971849999623373	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	19	0.10979080002289265	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	20	0.12150250002741814	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	21	0.12153990002116188	0	0
pilot	001	countdown	apparatusForce_2	-1	maxForce	test	22	0.1295306999818422	15	8
